RSST_Accruals,recch,invch,Soft_Assets,Change_Cash_Sales,Delta_ROA,Issued,Misstated,Sentiment_Negative,Sentiment_Neutral,Sentiment_Positive
0.0124761943529096,0.1461137362286225,0.1440134985837339,-0.480648436459579,-0.165027638479328,0.0046931704398859,0,False,0,1,0
0.0123724905001843,0.0813730966453313,0.1364385272668462,-0.4926558583985327,-0.162592760675518,0.0047066978724909,0,False,0,1,0
0.0043678924028605,0.055785290979663,0.0621896052901278,0.5880675695526054,-0.2124627692495911,0.0044618203396993,0,False,0,1,0
-0.0077971994675191,0.0025318779695537,0.0625825569271913,-1.31280106856023,-0.2125081177172383,-0.0067422315011923,0,False,0,0,1
0.018654614147795,-0.7550488502725361,0.0251337924793278,-0.0545279399115924,1.6494015730884255,0.0047228006020071,1,False,0,1,0
0.0115880512540772,0.048751949244829,-1.5337148204659152,-0.2413378144725141,1.8134166617552376,0.0046819467249977,1,False,0,1,0
0.0140898757435551,-1.0877242195490429,-1.0268924270812525,-0.2304248489876374,1.8830593263507047,0.0046804396620836,1,False,0,1,0
-0.0012479480764469,0.0828543353624988,0.0270559414509881,-0.2741864140766998,-0.187322701183204,0.0046330149121567,1,True,1,0,0
0.0182277594912109,0.085342274077375,0.0598650359672579,-0.1931840571212957,-0.1724181714831678,0.0049035197027215,1,True,0,0,1
0.0078560728114513,0.0507450118665554,0.0446014687637292,-0.3524665031111298,-0.1811750420501492,0.0047770790022848,1,True,1,0,0
0.0078560728114513,0.0507450118665554,0.0446014687637292,-0.3524665031111298,-0.1811750420501492,0.0047770790022848,1,True,1,0,0
0.0100781614437532,0.0541718593335035,0.0585583534150947,-0.6137436705888333,-0.1824546653777501,0.0046823079343494,1,True,1,0,0
0.0019544868674706,0.1756266550166705,0.0593489910462949,0.1779745128855702,-0.1734849919216698,0.0043755367418817,1,False,1,0,0
0.0132889979491771,0.0598663239670076,0.0741675286849564,0.696509571820262,-0.211876045163186,0.0048389905649192,1,False,1,0,0
-0.0066862054248916,0.0670420273176792,0.0605988613135814,-0.2948213800945726,-0.21460509965333,0.0046057698109635,1,False,1,0,0
0.0675652775245788,0.0541921967071946,0.0625825569271913,0.0861380585487138,-0.2142584237429734,0.0046568436301467,1,False,1,0,0
0.0087517325947421,0.054026108155384,0.0631128049193735,0.2272871733507259,-0.2137070913748319,0.0045802792009849,0,False,1,0,0
0.0180953769493678,0.05398204384572,0.0584494632024145,-0.2478644736074134,-0.2133220367213966,0.0046055705639951,1,False,0,1,0
0.0306857267941819,0.0542057549563219,0.0582411514912001,-0.597698214442641,-0.2121066796852719,0.0046285247875739,1,False,1,0,0
-0.0004240668092614,0.0529448377874746,0.0625825569271913,0.1187613005145182,-0.213767103418844,0.0040134893479949,0,False,0,0,1
0.0125171819158513,0.0538769674149827,0.0617445757252606,-1.296142741515001,-0.2109314211943919,0.0047982906636432,0,False,1,0,0
0.0073803975369673,0.0491349697826778,0.0637377400530167,-1.402951710099907,-0.2105448277705974,0.0045350104358938,0,False,1,0,0
0.0076791911229969,0.0529448377874746,0.0598034893253082,-1.3217106626963326,-0.2088210429045841,0.0047300251882393,0,False,1,0,0
0.0304417164655221,0.0211236270854883,0.0629565711359627,-0.8021907240839005,-0.2061083717929713,0.0053053202916883,0,False,1,0,0
0.019245291622513,0.0704214209126814,0.0511632876669831,-0.8249961534457446,-0.2057839627948725,0.0044135713564508,0,False,1,0,0
0.0172565603325414,0.0454064512726453,0.0658445289505261,-0.8968275782802885,-0.2041984862293879,0.0046600174166336,0,False,1,0,0
0.0084977938117883,0.0564699825605962,0.0646704083964085,0.5238277985999938,-0.2003309227051799,0.0043233550356232,0,False,1,0,0
0.0160370368603385,0.0545006468748427,0.0501832757528608,0.4337941540427302,-0.2036313135781361,0.0050302155150774,0,False,0,1,0
0.0111914421428072,0.0591748532615107,0.0585488847009486,0.2108039715439242,-0.2018079612182866,0.0046059849126544,0,False,0,1,0
0.0190135394402777,0.0135615136346861,0.0458371359597965,0.3941028968951645,-0.1951220945230961,0.0047924990466676,1,False,0,1,0
0.0198788307215827,0.0791359855393118,0.0607645638111383,0.3377137097811956,-0.194760483488664,0.0047156496118409,1,False,0,1,0
0.024091792224632,0.0300619028227207,0.0520580811537905,0.5814278751254611,-0.1922398871242514,0.0047982004029084,1,False,0,1,0
0.0183177497975074,0.0427998778779044,0.0748303386751841,0.5526227860644515,-0.1877450483888759,0.0045561607767036,1,False,0,1,0
0.0149422755677234,0.0840745777839639,0.0484315636358305,0.2378361290258221,-0.1931618821171737,0.0047059292843018,1,False,0,0,1
0.0200946057240356,0.0447353179408395,0.052796640857187,0.0264490892777286,-0.1947885434187451,0.0046852921990751,1,False,0,1,0
0.0177508644001074,0.0421016280478438,0.0598413641818926,-0.1671463373772245,-0.1917543598179452,0.0046727503542737,1,False,1,0,0
0.0110315004906147,0.0492230984020058,0.071629913293799,-0.3249815830565026,-0.1880714487368514,0.0045694991314647,1,False,0,1,0
0.0088520717981036,0.0570224812125374,0.076378473438073,-0.6032055624623165,-0.1909022431025152,0.0046093784564442,0,False,0,0,1
0.0080038978233847,0.0577071727934706,0.0658019197368686,-0.9949027734148698,-0.1954764642852491,0.0049982656048334,0,False,1,0,0
0.0166074470561142,0.0288009856538734,0.0238129068559456,-0.8474737648362158,-0.1889057338192944,0.0045299021546025,0,False,0,1,0
0.0146815305686483,-1.0032868335459346,-0.3256347230633023,0.3629381854604093,0.6583955355452136,0.005193496490075,1,False,0,0,1
0.0125292996175777,0.0881522212090267,0.6591115481320963,0.5905709050199676,0.5434403381162625,0.0046727109987971,1,False,0,0,1
0.020335380583711,1.4270293225388706,0.7585330466662471,0.8904132634340856,0.4827946827797292,0.0046524868919952,1,False,0,1,0
0.0129497913974326,-0.6304349825426869,-0.50080593476633,0.9029730573793944,0.6197452447561096,0.0047519575211339,1,False,0,0,1
0.0118746181586383,-0.0813258928833585,-0.5670869337890971,0.8131053745727359,0.3778867506378754,0.0046902792810208,1,False,0,1,0
0.0123998556492375,0.1220478440275038,-0.4345249357435627,0.860265882914448,0.5266948959711003,0.004635279691299,1,False,0,0,1
0.0158382927564791,0.0949313457727221,0.5644244066710002,0.8745653608048692,0.4918462731284655,0.0048072807975813,1,False,1,0,0
-0.0006169701354727,2.3601880986408685e-05,0.0436451286349721,0.5856621652793744,0.3412278097254935,0.0046243162011489,0,False,0,1,0
0.0090320811948578,0.9389323539528012,0.2472224827763286,0.5958040295937581,0.2497162312997694,0.0047154446418295,0,False,0,0,1
0.0132127925503921,0.2406825238921735,0.2708942681416026,0.5604733261892629,0.2286260257872138,0.0046274419523415,1,False,1,0,0
0.0184815056624305,-0.1626753876477035,-0.046307655753069,0.757442524118996,0.0866065732155412,0.0047025460818682,0,False,1,0,0
0.0140855759473947,-0.1830127613387897,-0.0747137981913978,0.8550888459345057,0.1308688500208617,0.0047241628554674,0,False,0,0,1
0.0138755450518107,0.1830599651007625,0.0436451286349721,0.9122330175891522,0.0079482530850227,0.0048101470035534,0,False,0,0,1
0.0042000387924523,0.0779835343634836,0.3703157666757534,0.6881587083147026,-0.0043619097892586,0.0044033161490651,0,False,1,0,0
0.0113784207959578,0.2983050826835845,0.2566911969224382,0.8463412498934725,-0.0297063627657203,0.0049148651339941,0,False,0,0,1
0.0121528295327882,-0.0237033340919475,-0.6049617903735356,0.5900314140299265,0.0042371010420408,0.0049328003396974,0,False,0,0,1
0.0130360441561423,0.2508512107377166,0.0294420574158077,0.629509261722413,-0.0211978678379081,0.0044528737993005,0,False,1,0,0
0.0104277832867829,0.3796545774479294,0.4365967656985206,0.6883921496739956,-0.0316977126424423,0.004696137813859,0,False,0,1,0
0.0006105737625318,0.0515924024370174,0.066701447580749,-0.3462743564261642,-0.2125641470614969,0.0043487349113334,1,False,0,1,0
0.0138374571780671,0.0512805627070874,0.0539328865547202,-0.1000316913304446,-0.2115545326739989,0.0048724208123814,1,False,1,0,0
0.0125483087799971,0.0533244687630415,0.0679844583475468,-0.3272007404606843,-0.2114536074416105,0.0048342948155979,1,False,0,1,0
-0.0061467404913606,0.0556225919901343,0.0606462048843119,-0.255629286723136,-0.2117738527081488,0.0041977721278907,1,False,0,0,1
0.0041852167496056,0.0537176579877359,0.0664978702266076,0.0679505983332071,-0.2117732190968244,0.004082389401234,1,False,1,0,0
-0.0222221086593805,0.0551819488934941,0.0619197469369636,0.1187933798891333,-0.2123198446379846,0.0043977898971146,1,False,1,0,0
0.009972754587785,0.0572868670705215,0.0619008095086714,-1.0149361135859372,-0.2140926891236881,0.0037487617315875,1,False,1,0,0
-0.0005977816382714,0.0526092711215717,0.062984977278401,-0.993415823058849,-0.2137587759557232,0.0047452461931548,1,False,0,1,0
-0.0485397573141951,0.0571275576432747,0.0608355791672341,-0.6661553927758065,-0.214024892711976,0.003120686005599,0,False,1,0,0
0.0089413753858591,0.0540498350913569,0.060480502386755,-0.8838895715424847,-0.2141195723470238,0.0053052651807459,1,False,1,0,0
0.0130353205188801,0.0528533196058647,0.0617871849389181,-1.1335216365793466,-0.2139559195935187,0.0054026253667458,1,False,1,0,0
0.0097385402894927,0.0558937569726821,0.0625920256413374,-1.0218927774071211,-0.2141245507217156,0.0041305650574602,0,False,1,0,0
0.0084570878730043,0.0522194714591592,0.062383713930123,-0.8033236923774199,-0.2138813344890451,0.004579141055951,1,False,1,0,0
0.0109295640981639,0.0561174680832841,0.0631364767047387,-0.8593846492854234,-0.2138357144736875,0.0046804989491778,1,False,0,1,0
0.0177924090919872,-2.583500769343336,-0.2517787527236474,0.0782981019512319,1.774492831905795,0.0046849371782045,1,False,1,0,0
0.0077453961268829,2.110704034787553,-0.0960184050201444,-0.0636503336476772,1.5246870414613705,0.00449941639706,1,False,0,1,0
0.0190189354561765,1.8958057861184083,1.1069817272430804,0.0393320129492414,1.1484938949775407,0.005205728015357,1,False,1,0,0
0.0136126218372552,-0.7473748812664328,0.0630559926344968,-0.1801380417830727,1.105136777207094,0.0042108563950325,1,False,0,0,1
0.0130822563450667,-0.8568577429701137,0.2268647473621929,-0.3306679482412071,1.055398288240788,0.0047589467304348,1,False,1,0,0
0.0030726481635281,0.0902706976351815,0.0867372467139169,1.2679893948242618,-0.1581351239764758,0.0043959496406315,1,False,1,0,0
0.00274150542193,0.0403763408463833,0.0507892734582118,0.134065526472473,-0.2068809250292359,0.0047438075075508,1,False,1,0,0
0.0119172244314708,-0.0034032455859616,-0.018142965525466,0.6414509555241693,-0.1821028300608947,0.0049871514339887,1,False,1,0,0
0.0075479960786644,0.088769121544323,0.0836788520447235,0.5410437149428677,-0.1832905797464559,0.0045860559770271,0,False,1,0,0
0.0212487189981599,0.0530533037804937,0.0625825569271913,1.67352050937115,-0.2135150166276317,0.0048765840679553,0,False,1,0,0
0.0218142267058925,0.049531548569654,0.0625825569271913,1.706255024203226,-0.2130954754149678,0.0046374350169964,0,False,1,0,0
0.0259340445497716,0.056764874479117,0.0625825569271913,1.7050330103624949,-0.213014916260864,0.0048161984869976,0,False,1,0,0
0.0233846553430573,0.0590697768307734,0.0625825569271913,-1.6512093781836787,-0.2129889381965632,0.0067018865282145,0,False,1,0,0
0.0321721528433831,0.0262418661310784,0.0568918597253794,0.7796837878299081,-0.2042001155156506,0.0050254763022749,1,False,1,0,0
0.0150853706402723,0.0623542626818838,0.0436735347774105,0.6778163447254812,-0.2024889123602221,0.0047245212663381,1,False,0,1,0
0.0018531505199731,0.1143060837757636,0.050543086890413,0.517342760699396,-0.2056186807551046,0.004311817491137,1,False,1,0,0
0.0040151241427107,0.0805867181959427,0.0696320146089699,0.5222727812913569,-0.2070246642839739,0.0050374956938215,1,False,1,0,0
-0.0238832908635855,0.0621983428169188,0.0673358514285383,-1.358495531460137,-0.2101795961000259,0.0052636323342077,1,False,0,1,0
0.0171626809050514,0.061127241135855,0.0700012944606682,-1.1836624539186544,-0.2131823706823157,0.0034799524575327,1,False,1,0,0
-0.0026777321780406,0.0565208259948239,0.0661049185895441,-1.0213904044323108,-0.2140408235109898,0.0035414986821132,1,False,1,0,0
-0.0084931069568716,0.0558496926630181,0.0687703616216739,-1.3758164298208986,-0.21404290537677,0.0048870376404617,1,False,1,0,0
0.0467436643053668,0.0523686121995605,0.0504862746055363,-1.130493107973795,-0.213853274558964,0.0043319410500062,1,False,1,0,0
-0.0537491547260348,0.0412813539756366,0.0257303214705327,-1.1977036703681887,-0.2130560104810473,0.0055621488074648,1,False,1,0,0
-0.0178475443486243,0.0555988650541614,0.09382457925228,-1.0575547717803016,-0.2126727661456818,0.0037270121826004,1,False,0,0,1
0.009506477397341,0.062194953254637,0.0609350006657682,-0.1149144817650179,-0.2031791866402167,0.0047054522899398,0,False,1,0,0
0.0079847242186321,0.0513212374544695,0.0640691450481305,0.0208459621835242,-0.2031817210855143,0.0045736435461535,0,False,1,0,0
0.013364499878066,0.0561581428306662,0.0571001714365939,0.1978849069872964,-0.204330367900769,0.004894875728167,0,False,1,0,0
0.0079924472059326,0.0631406411312725,0.0673500544997575,0.2086076087950413,-0.2057397910339707,0.0045309660105376,0,False,1,0,0
0.0028647127209774,0.0639134613315338,0.0578339967829174,0.2482098433430656,-0.2065697313530463,0.0045445472684799,0,False,1,0,0
0.0023356316021826,0.0499993081645489,0.0600118010365226,0.3834695230265995,-0.2061522720061626,0.0047004990622617,0,False,1,0,0
-0.0093784212821194,0.068448695664646,0.0565841265156309,0.2319678453067198,-0.2080369941485765,0.0045735029923346,0,False,1,0,0
0.0216900702204604,-0.0208899973980139,0.4062968804309699,0.2512697000348218,0.5340552871790788,0.0046938168083303,0,False,0,1,0
0.0049237460644774,-1.6071983661781768,-0.1250400138779704,0.9682970394104334,1.031263489798531,0.0047407397402605,1,False,0,1,0
0.0149480911557418,0.2153184293371071,0.2179120781370463,1.449063752688441,0.6103445345676225,0.0046253827390981,1,False,0,1,0
0.0122818758259613,0.152980989411646,0.2661646454256208,1.3053312205545446,0.5946344133265488,0.0047503201346557,1,False,0,1,0
0.0166692987659174,-0.4172993062601032,0.0456098868202899,1.3808325234454843,0.6203862783846071,0.0047334426435997,1,False,0,1,0
-0.0154527927253765,0.4580653217139125,0.527075063721671,1.2369010744270963,0.5232439771506446,0.003818147392548,0,False,0,1,0
0.0102449771838558,0.1435173315207272,0.8391449445491511,1.0137876229806684,0.4361532859671469,0.0055072487417642,0,False,1,0,0
0.0143848981905999,0.0768920953087286,-0.0681141044315594,1.0570083320983732,0.432316588366028,0.0047314727693423,1,False,1,0,0
0.0115952445581571,0.0045181614667164,0.1443401692217747,1.1124582593969088,0.4316388052807147,0.0046781047058679,1,False,0,1,0
0.01922917893507,0.1809177617386348,0.1596747517813992,1.0117385118772473,0.408754121981522,0.0049034751185137,1,False,0,1,0
0.0270869671634069,0.0476096667558463,0.061687763440384,0.4932649522192536,-0.2113452599051361,0.0048571455621396,1,False,0,0,1
0.0450758645737409,0.0509009317315204,0.0607266889545538,1.0751376691275003,-0.210468613379861,0.0048644312816145,1,False,0,0,1
-0.0051827355662732,0.0606628711032418,0.0591170075497152,0.9973003559289936,-0.2110898240254948,0.0035776512729029,1,False,0,0,1
0.0045581432554964,0.0601103724513007,0.0680507393465696,0.8188989204806888,-0.2116781773981627,0.0050833146419745,1,False,0,1,0
-0.0397710075851576,0.0532431192682772,0.0649307980354265,0.0072507031555471,-0.212263453230112,0.0033562417441834,0,False,1,0,0
0.0056911825056616,0.0543142209493411,0.0641827696178838,0.1351640924665301,-0.2120506503410132,0.0059895675073766,0,False,0,0,1
0.0117361321252083,0.6183645011470542,0.1078146044031569,0.1322962751219739,0.0167864069333358,0.0047495285584458,0,False,1,0,0
0.0129295133377172,0.0321363149392115,-0.0377290007366937,0.0145204033487109,0.0500976171552377,0.0047009171625371,0,False,1,0,0
0.0126782976664269,0.0421490819197897,0.030332116545542,0.1146891294061862,0.0534690630124315,0.0046915540369794,1,False,0,0,1
0.0126733425164828,0.0241064418935143,-0.1008805897341717,0.1021037228251314,0.0800907859030033,0.0046944754098952,1,False,0,0,1
0.0122316354943493,0.0345327354724779,0.0438818464886249,0.0239677924555711,0.1100973510044851,0.0046981577595673,1,False,0,0,1
0.0127420328539882,-0.0062470883404318,0.0844647553188506,-0.0723136490695993,0.0825907446414208,0.0047001525487063,1,False,0,0,1
0.0126525695741934,0.0344378277285861,0.1883602212870382,-0.0618575511329521,0.089071683331116,0.0046965380141885,1,False,0,0,1
0.0114791683891136,0.2463871572125232,0.1983449803541108,-0.2121306097661172,0.0566784854023829,0.0047010451048479,1,False,0,1,0
0.0134953281633928,0.0109176550548449,0.1001970238726117,-0.294101996253594,0.0509167860817983,0.0047235513915341,1,False,0,0,1
0.0127300696279607,0.0672826862396904,-0.0138867785167897,-0.3740303477615359,0.0506312084062957,0.0046735869228054,1,False,0,0,1
0.0134336756570274,-1.3998656205221165,-0.9600385708526458,0.4135852933011114,1.8666923311980232,0.0049219497021931,0,False,0,0,1
0.0394320652949266,2.6032074343400247,2.2545898817515644,1.1904500383493342,2.0842020472781564,0.0044632197386834,0,False,0,0,1
0.0026558148659473,-2.1354006356830686,12.71278465612962,1.105984647753083,3.692760168152085,0.0044869118179657,0,False,0,0,1
0.0109840172725801,-3.518342046676932,0.1241291988769037,1.0163261499176892,4.0797156555605625,0.0049820629893142,0,False,0,0,1
0.0117769547953233,-2.19302319447448,-0.2640880811135899,1.1824848204403429,4.02386734310886,0.0046989962423476,0,False,0,0,1
0.0088632719233498,-3.318357872047918,-3.492919604936964,1.0455495007522668,3.949553786345735,0.004734950019004,0,False,0,0,1
0.0027510200643999,0.949101040798344,-2.238314980577442,1.0680380897007196,4.133753649942518,0.004326897058927,0,False,0,0,1
0.0105926375370496,0.0556192024278524,0.067908708634378,-0.6712320350032585,-0.2115901054240694,0.0046358248330445,0,False,0,1,0
0.0183452268114515,0.0539312004114923,0.0631459454188849,-0.3690017805365198,-0.2120134483046798,0.0043394286991083,0,False,1,0,0
0.0062840701856036,0.0518872943555381,0.0634584129857065,-0.1505314089839713,-0.2119299926416645,0.0047815026614075,0,False,0,1,0
-0.0019327388962921,0.0559276525955006,0.0629755085642549,-0.0958053906225326,-0.2120271162061064,0.0045871570668271,0,False,0,1,0
-0.0006426803018006,0.0536295293684078,0.0633211166305879,0.276876613744804,-0.2120896626954162,0.0046097533051735,0,False,0,1,0
-0.0079366652886527,0.0552632983882584,0.0637093339105784,0.5894662566717472,-0.2125193416892707,0.0045061997926641,0,False,1,0,0
0.0092165697874671,0.0631338620067088,0.1374374766092608,0.0464490209941724,-0.1904597108503655,0.0044456852162998,1,False,1,0,0
-0.0045954096551433,0.0970599908857225,0.1717000187469584,0.5936059466113689,-0.1972482225801107,0.0030178189482896,1,False,1,0,0
0.041410762728668,0.0197915291087222,0.0925794433420665,0.0273072934908216,-0.1915410138334255,0.0070282030947271,1,False,0,0,1
0.0186591689485468,0.0542769357642407,0.0168107927448975,0.9888118859928456,-0.1927930298104627,0.0042032931323549,1,False,1,0,0
0.0047980041020135,0.0581308680787016,0.124413260301287,0.876449334610835,-0.1906089715752161,0.0046734657182806,1,False,0,1,0
0.0209290359023953,0.0115142180164501,0.0499512922562811,0.5916281337038383,-0.188024199435231,0.0050263423008189,1,False,0,0,1
0.0230659285631547,0.0487790657430838,0.040525187323829,-0.4275896371344315,-0.1945474090518548,0.0046739701579931,1,False,0,0,1
0.0240726592649775,0.0477113536243017,0.03620271931613,-0.5602919329091203,-0.1917089208343945,0.0046660790906234,1,False,0,0,1
0.0189428044282186,0.0570055334011282,0.0602674563184675,-0.6370169558449796,-0.1902332400598401,0.0046719804548053,1,False,0,0,1
0.0185942723608637,0.0548802778504096,0.0516035828747772,-0.637878027229978,-0.1890317319569488,0.004620929896999,1,False,0,0,1
0.0099226717535767,0.0534837781902884,0.0876509776290165,-0.5130552843862013,-0.1894048385111237,0.0046794105666717,1,False,0,0,1
0.0125182186179557,0.0667810310219769,0.0761275525132011,0.6159373987444221,-0.1741168834439151,0.0047502670689728,1,False,0,1,0
-0.0047008317612597,0.0797596649991718,0.0492553417665421,0.558396226856222,-0.1744960545636237,0.004316506071761,1,False,0,1,0
0.0157705535274188,0.0682893862373992,0.0665452137973382,0.655262676276159,-0.1743249795060325,0.0050975039100927,1,False,0,1,0
0.0098170968838031,0.0373799677892299,0.0668150721505023,0.0008032224916076,-0.1817938087663888,0.0047122245758769,1,False,0,1,0
0.0075229608654831,0.0623813791801386,0.0942506713888549,-0.4438413792267719,-0.1860813660827782,0.004597729988259,1,False,0,1,0
0.0025967130352051,0.0597273519134519,0.1012054419291724,0.2598497759425219,-0.1868516564214557,0.0044922180385877,0,False,0,1,0
0.0195887739551522,0.0552463505768492,0.0639413174071581,0.1256596655981254,-0.1919967614074844,0.0053076214560477,0,False,0,0,1
0.0112189560355449,0.0539718751588745,0.0588045399828936,0.1721650824372295,-0.1927843402837279,0.0044341544318885,0,False,0,0,1
0.0099797617773518,0.0465182277010913,0.0478918469295023,0.0298156906960829,-0.1928867137705721,0.0047220885937136,0,False,1,0,0
0.0131632363539889,0.053314300076196,0.0257255871134597,0.2650148356515457,-0.188568381046997,0.0046654754992458,0,False,0,0,1
0.0018784040109602,0.0537312162368633,0.0793753214653167,0.346140893739869,-0.1877706643895629,0.0044560154300578,0,False,0,1,0
0.0139607273923181,0.0488366883018752,0.0678660994207205,0.338832384764746,-0.1863269357289395,0.0050126407562965,0,False,1,0,0
0.0117479598253928,0.0538735778527009,0.0345314912693416,0.4629531768788437,-0.1861892610397352,0.0046243237935092,0,False,0,0,1
0.0175731697865174,0.054249819265986,0.0625825569271913,-0.876277832161434,-0.2142662986265768,0.0046426850653569,0,False,0,1,0
0.0178685098202566,0.0542565983905497,0.0625825569271913,-0.787790400816003,-0.2142665701742873,0.0049234436575538,0,False,0,1,0
0.0171209482786387,-1.2608935669663603,-0.2830255094058091,-0.8007718180853991,0.1019942768083929,0.0046643595789304,1,False,0,1,0
